"","CustomerID","recency","r_clus","frequency","f_clus","money_value","m_clus","score","value"
"3014",16419,112,3,7,2,1122.58,1,6,"mid"
"3015",16422,17,4,75,3,38307.93,2,9,"high"
"3016",16423,24,4,1,1,373.66,1,6,"mid"
"3017",16424,191,2,2,1,183.72,1,4,"low"
"3018",16425,302,1,1,1,311.4,1,3,"low"
"3019",16426,2,4,10,2,2289.12,1,7,"mid"
"3020",16427,263,1,2,1,325.88,1,3,"low"
"3021",16428,81,3,1,1,-2.95,1,5,"mid"
"3022",16429,106,3,1,1,284.55,1,5,"mid"
"3023",16430,57,3,1,1,300.85,1,5,"mid"
"3024",16431,213,2,3,1,764.75,1,4,"low"
"3025",16432,64,3,1,1,553.5,1,5,"mid"
"3026",16433,28,4,1,1,234.18,1,6,"mid"
"3027",16434,29,4,7,2,1870.51,1,7,"mid"
"3028",16438,5,4,5,1,906.35,1,6,"mid"
"3029",16440,7,4,5,1,4296.63,1,6,"mid"
"3030",16441,67,3,2,1,462.9,1,5,"mid"
"3031",16442,1,4,3,1,757.4,1,6,"mid"
"3032",16444,46,4,5,1,879.95,1,6,"mid"
"3033",16445,33,4,1,1,321.62,1,6,"mid"
"3034",16446,0,4,3,1,2.90000000000001,1,6,"mid"
"3035",16447,135,2,1,1,305.21,1,4,"low"
"3036",16448,198,2,1,1,318.43,1,4,"low"
"3037",16449,190,2,3,1,847.88,1,4,"low"
"3038",16450,149,2,1,1,534.64,1,4,"low"
"3039",16451,87,3,1,1,479.07,1,5,"mid"
"3040",16454,44,4,3,1,-2.25,1,6,"mid"
"3041",16455,63,3,7,2,2023.46,1,6,"mid"
"3042",16456,99,3,5,1,3312.67,1,5,"mid"
"3043",16457,218,2,1,1,284.32,1,4,"low"
"3044",16458,2,4,18,2,5236.09,1,7,"mid"
"3045",16460,28,4,3,1,872.36,1,6,"mid"
"3046",16461,177,2,1,1,198.32,1,4,"low"
"3047",16462,64,3,4,1,102,1,5,"mid"
"3048",16463,21,4,7,2,1605.3,1,7,"mid"
"3049",16464,19,4,3,1,1485.26,1,6,"mid"
"3050",16466,33,4,7,2,2413.35,1,7,"mid"
"3051",16468,74,3,1,1,87.4,1,5,"mid"
"3052",16469,23,4,4,1,821.06,1,6,"mid"
"3053",16470,51,3,5,1,884.42,1,5,"mid"
"3054",16471,274,1,1,1,314.55,1,3,"low"
"3055",16473,164,2,4,1,365.92,1,4,"low"
"3056",16474,7,4,11,2,2652.69,1,7,"mid"
"3057",16475,88,3,4,1,685.9,1,5,"mid"
"3058",16477,63,3,7,2,3123.34,1,6,"mid"
"3059",16478,25,4,3,1,348.7,1,6,"mid"
"3060",16479,10,4,2,1,484.7,1,6,"mid"
"3061",16480,75,3,1,1,1048.59,1,5,"mid"
"3062",16482,15,4,1,1,246.06,1,6,"mid"
"3063",16483,192,2,1,1,149.1,1,4,"low"
"3064",16484,173,2,3,1,415.2,1,4,"low"
"3065",16485,77,3,1,1,488.87,1,5,"mid"
"3066",16488,33,4,4,1,507.2,1,6,"mid"
"3067",16491,46,4,1,1,886.3,1,6,"mid"
"3068",16493,72,3,6,1,1604.46,1,5,"mid"
"3069",16494,296,1,1,1,1000.55,1,3,"low"
"3070",16495,3,4,3,1,800.86,1,6,"mid"
"3071",16496,8,4,4,1,1964.55,1,6,"mid"
"3072",16497,49,3,6,1,3497.71,1,5,"mid"
"3073",16498,161,2,3,1,86.12,1,4,"low"
"3074",16499,360,1,5,1,341.35,1,3,"low"
"3075",16500,4,4,6,1,418.2,1,6,"mid"
"3076",16503,106,3,5,1,1685.4,1,5,"mid"
"3077",16504,25,4,1,1,549.23,1,6,"mid"
"3078",16505,31,4,1,1,1136.16,1,6,"mid"
"3079",16506,19,4,2,1,90.3,1,6,"mid"
"3080",16509,296,1,1,1,393.55,1,3,"low"
"3081",16510,372,1,1,1,278.1,1,3,"low"
"3082",16511,21,4,3,1,1137.87,1,6,"mid"
"3083",16513,4,4,4,1,1007.39,1,6,"mid"
"3084",16515,52,3,5,1,2077.86,1,5,"mid"
"3085",16516,30,4,1,1,101.7,1,6,"mid"
"3086",16517,277,1,1,1,229,1,3,"low"
"3087",16518,61,3,3,1,544.19,1,5,"mid"
"3088",16519,25,4,2,1,235.48,1,6,"mid"
"3089",16520,186,2,4,1,1317.7,1,4,"low"
"3090",16523,1,4,28,3,13212.35,2,9,"high"
"3091",16525,2,4,29,3,16281.71,2,9,"high"
"3092",16526,171,2,1,1,350.32,1,4,"low"
"3093",16527,81,3,1,1,367.06,1,5,"mid"
"3094",16528,3,4,1,1,277.11,1,6,"mid"
"3095",16529,190,2,1,1,671.4,1,4,"low"
"3096",16531,22,4,7,2,1563.61,1,7,"mid"
"3097",16532,17,4,3,1,6748.8,1,6,"mid"
"3098",16533,19,4,5,1,1321.37,1,6,"mid"
"3099",16535,5,4,1,1,658.28,1,6,"mid"
"3100",16536,107,3,2,1,699.27,1,5,"mid"
"3101",16539,2,4,4,1,1619.92,1,6,"mid"
"3102",16542,53,3,1,1,225.82,1,5,"mid"
"3103",16545,164,2,1,1,415.8,1,4,"low"
"3104",16546,290,1,3,1,-293.09,1,3,"low"
"3105",16549,10,4,10,2,5470.52,1,7,"mid"
"3106",16550,108,3,9,2,2608.29,1,6,"mid"
"3107",16551,95,3,3,1,952.12,1,5,"mid"
"3108",16552,242,2,2,1,459.87,1,4,"low"
"3109",16553,163,2,14,2,7623.23,1,5,"mid"
"3110",16554,3,4,7,2,830.03,1,7,"mid"
"3111",16555,35,4,2,1,369.74,1,6,"mid"
"3112",16556,66,3,7,2,4091.35,1,6,"mid"
"3113",16557,24,4,2,1,390.75,1,6,"mid"
"3114",16558,0,4,24,2,10713.44,1,7,"mid"
"3115",16560,21,4,3,1,915.06,1,6,"mid"
"3116",16561,5,4,2,1,580.23,1,6,"mid"
"3117",16563,53,3,1,1,1487.46,1,5,"mid"
"3118",16565,364,1,1,1,173.7,1,3,"low"
"3119",16566,15,4,6,1,705.33,1,6,"mid"
"3120",16567,194,2,2,1,1058.52,1,4,"low"
"3121",16569,3,4,1,1,155.7,1,6,"mid"
"3122",16570,8,4,15,2,4474.88,1,7,"mid"
"3123",16571,3,4,5,1,1634.15,1,6,"mid"
"3124",16572,127,3,4,1,1207.89,1,5,"mid"
"3125",16573,73,3,4,1,804.7,1,5,"mid"
"3126",16574,71,3,1,1,527.04,1,5,"mid"
"3127",16579,365,1,1,1,-30.6,1,3,"low"
"3128",16581,155,2,2,1,75.12,1,4,"low"
"3129",16582,113,3,1,1,389.22,1,5,"mid"
"3130",16583,373,1,1,1,251.15,1,3,"low"
"3131",16584,80,3,3,1,1072.28,1,5,"mid"
"3132",16586,248,1,1,1,663.15,1,3,"low"
"3133",16587,232,2,1,1,236.85,1,4,"low"
"3134",16589,71,3,3,1,560.64,1,5,"mid"
"3135",16591,68,3,1,1,213.5,1,5,"mid"
"3136",16592,4,4,19,2,5003.06,1,7,"mid"
"3137",16593,50,3,3,1,344.18,1,5,"mid"
"3138",16594,75,3,1,1,195.93,1,5,"mid"
"3139",16595,61,3,1,1,404.53,1,5,"mid"
"3140",16596,15,4,2,1,398.15,1,6,"mid"
"3141",16597,4,4,1,1,90.04,1,6,"mid"
"3142",16598,277,1,2,1,140.7,1,3,"low"
"3143",16600,4,4,6,1,912.54,1,6,"mid"
"3144",16601,40,4,1,1,270.1,1,6,"mid"
"3145",16602,31,4,2,1,648.34,1,6,"mid"
"3146",16603,74,3,2,1,530.07,1,5,"mid"
"3147",16607,17,4,16,2,3864.44,1,7,"mid"
"3148",16609,15,4,9,2,7172.02,1,7,"mid"
"3149",16610,219,2,1,1,122.46,1,4,"low"
"3150",16611,186,2,2,1,177.99,1,4,"low"
"3151",16612,33,4,4,1,1636.26,1,6,"mid"
"3152",16613,70,3,1,1,762.99,1,5,"mid"
"3153",16614,182,2,1,1,536.79,1,4,"low"
"3154",16616,15,4,2,1,615.76,1,6,"mid"
"3155",16617,235,2,1,1,318.05,1,4,"low"
"3156",16618,31,4,6,1,2872.14,1,6,"mid"
"3157",16619,253,1,2,1,216.31,1,3,"low"
"3158",16620,3,4,2,1,262.16,1,6,"mid"
"3159",16621,51,3,4,1,1115.15,1,5,"mid"
"3160",16623,245,2,1,1,173.7,1,4,"low"
"3161",16624,80,3,2,1,1110.13,1,5,"mid"
"3162",16625,274,1,1,1,411.72,1,3,"low"
"3163",16626,0,4,20,2,4848.1,1,7,"mid"
"3164",16627,79,3,1,1,351.47,1,5,"mid"
"3165",16628,29,4,6,1,2604.5,1,6,"mid"
"3166",16629,73,3,2,1,463.38,1,5,"mid"
"3167",16633,17,4,7,2,3426.1,1,7,"mid"
"3168",16634,222,2,2,1,310,1,4,"low"
"3169",16637,32,4,5,1,1309.01,1,6,"mid"
"3170",16638,22,4,11,2,1870.03,1,7,"mid"
"3171",16639,25,4,4,1,1492.56,1,6,"mid"
"3172",16641,105,3,1,1,244.62,1,5,"mid"
"3173",16642,4,4,3,1,912.12,1,6,"mid"
"3174",16643,245,2,1,1,636.25,1,4,"low"
"3175",16644,177,2,2,1,952.02,1,4,"low"
"3176",16647,169,2,2,1,229.06,1,4,"low"
"3177",16648,38,4,2,1,325.86,1,6,"mid"
"3178",16650,71,3,1,1,597.32,1,5,"mid"
"3179",16652,53,3,11,2,8051.42,1,6,"mid"
"3180",16653,16,4,3,1,1437.02,1,6,"mid"
"3181",16654,141,2,5,1,670.42,1,4,"low"
"3182",16655,17,4,6,1,4032.07,1,6,"mid"
"3183",16656,22,4,21,2,8568.24,1,7,"mid"
"3184",16657,9,4,4,1,1119.18,1,6,"mid"
"3185",16658,368,1,1,1,130.74,1,3,"low"
"3186",16659,189,2,1,1,57.84,1,4,"low"
"3187",16660,16,4,5,1,1066.77,1,6,"mid"
"3188",16665,362,1,1,1,156.3,1,3,"low"
"3189",16666,19,4,1,1,140.58,1,6,"mid"
"3190",16667,68,3,2,1,600.13,1,5,"mid"
"3191",16668,15,4,6,1,376.44,1,6,"mid"
"3192",16669,23,4,4,1,1769.43,1,6,"mid"
"3193",16670,16,4,17,2,5081.56,1,7,"mid"
"3194",16671,28,4,3,1,2035.62,1,6,"mid"
"3195",16672,2,4,23,2,11061.79,1,7,"mid"
"3196",16674,54,3,2,1,378.13,1,5,"mid"
"3197",16676,33,4,5,1,1705.32,1,6,"mid"
"3198",16678,2,4,17,2,3617.21,1,7,"mid"
"3199",16679,366,1,1,1,129.75,1,3,"low"
"3200",16680,43,4,1,1,215.7,1,6,"mid"
"3201",16681,72,3,6,1,1843.86,1,5,"mid"
"3202",16682,4,4,5,1,1028,1,6,"mid"
"3203",16684,4,4,31,3,76914.44,3,10,"high"
"3204",16685,61,3,2,1,344.71,1,5,"mid"
"3205",16686,47,4,9,2,3687.8,1,7,"mid"
"3206",16688,1,4,4,1,1702.52,1,6,"mid"
"3207",16689,75,3,3,1,394.7,1,5,"mid"
"3208",16690,43,4,3,1,223.63,1,6,"mid"
"3209",16692,256,1,2,1,3528,1,3,"low"
"3210",16693,68,3,2,1,606.21,1,5,"mid"
"3211",16696,135,2,4,1,657.9,1,4,"low"
"3212",16697,241,2,1,1,125.45,1,4,"low"
"3213",16698,226,2,2,1,1998,1,4,"low"
"3214",16700,8,4,17,2,6895.6,1,7,"mid"
"3215",16701,8,4,18,2,8329.23,1,7,"mid"
"3216",16705,0,4,29,3,18981.7,2,9,"high"
"3217",16706,37,4,3,1,648.04,1,6,"mid"
"3218",16708,45,4,1,1,676.13,1,6,"mid"
"3219",16709,84,3,5,1,3546.13,1,5,"mid"
"3220",16710,19,4,10,2,2825.81,1,7,"mid"
"3221",16711,3,4,5,1,1802.35,1,6,"mid"
"3222",16712,9,4,11,2,4460.12,1,7,"mid"
"3223",16713,18,4,21,2,8768.67,1,7,"mid"
"3224",16714,218,2,4,1,1057.79,1,4,"low"
"3225",16715,78,3,1,1,334.36,1,5,"mid"
"3226",16716,266,1,3,1,319.8,1,3,"low"
"3227",16717,9,4,9,2,4365.8,1,7,"mid"
"3228",16718,369,1,1,1,646.25,1,3,"low"
"3229",16719,14,4,8,2,2321.81,1,7,"mid"
"3230",16720,26,4,1,1,197.8,1,6,"mid"
"3231",16721,262,1,1,1,348.01,1,3,"low"
"3232",16722,17,4,16,2,5840.21,1,7,"mid"
"3233",16723,91,3,2,1,702.33,1,5,"mid"
"3234",16725,302,1,8,2,922.73,1,4,"low"
"3235",16726,26,4,5,1,1498.14,1,6,"mid"
"3236",16727,364,1,1,1,335.02,1,3,"low"
"3237",16728,46,4,4,1,1406.38,1,6,"mid"
"3238",16729,36,4,26,3,9973.84,1,8,"high"
"3239",16730,52,3,4,1,910.32,1,5,"mid"
"3240",16732,31,4,1,1,1022.77,1,6,"mid"
"3241",16734,52,3,3,1,794.97,1,5,"mid"
"3242",16735,78,3,7,2,3287.92,1,6,"mid"
"3243",16737,53,3,1,1,417.6,1,5,"mid"
"3244",16738,297,1,1,1,3.75,1,3,"low"
"3245",16739,172,2,2,1,462.8,1,4,"low"
"3246",16742,46,4,2,1,0,1,6,"mid"
"3247",16743,29,4,8,2,2763.97,1,7,"mid"
"3248",16744,11,4,7,2,1604.85,1,7,"mid"
"3249",16745,86,3,18,2,8254.05,1,6,"mid"
"3250",16746,4,4,19,2,8392.81,1,7,"mid"
"3251",16747,25,4,4,1,1029.5,1,6,"mid"
"3252",16748,17,4,5,1,2024.9,1,6,"mid"
"3253",16750,44,4,5,1,822.28,1,6,"mid"
"3254",16751,30,4,1,1,1916.06,1,6,"mid"
"3255",16752,372,1,1,1,297.65,1,3,"low"
"3256",16753,58,3,1,1,252.22,1,5,"mid"
"3257",16754,372,1,1,1,3486.4,1,3,"low"
"3258",16755,114,3,5,1,1890.96,1,5,"mid"
"3259",16756,214,2,1,1,376.92,1,4,"low"
"3260",16757,318,1,1,1,187.47,1,3,"low"
"3261",16758,65,3,1,1,425.78,1,5,"mid"
"3262",16759,7,4,4,1,832.64,1,6,"mid"
"3263",16761,96,3,1,1,336.62,1,5,"mid"
"3264",16762,19,4,3,1,1623.46,1,6,"mid"
"3265",16763,185,2,2,1,673.7,1,4,"low"
"3266",16764,3,4,18,2,3677.44,1,7,"mid"
"3267",16765,294,1,1,1,102,1,3,"low"
"3268",16766,273,1,2,1,1145.6,1,3,"low"
"3269",16767,30,4,11,2,6329.74,1,7,"mid"
"3270",16768,47,4,5,1,530.87,1,6,"mid"
"3271",16769,260,1,1,1,521.79,1,3,"low"
"3272",16770,57,3,6,1,956.51,1,5,"mid"
"3273",16771,33,4,5,1,2679.7,1,6,"mid"
"3274",16773,57,3,1,1,238.93,1,5,"mid"
"3275",16774,67,3,5,1,979.12,1,5,"mid"
"3276",16775,10,4,11,2,2173.86,1,7,"mid"
"3277",16776,60,3,1,1,404.38,1,5,"mid"
"3278",16777,80,3,2,1,273.35,1,5,"mid"
"3279",16778,74,3,2,1,245.94,1,5,"mid"
"3280",16779,2,4,28,3,13479.72,2,9,"high"
"3281",16780,100,3,2,1,561.46,1,5,"mid"
"3282",16781,365,1,2,1,412.25,1,3,"low"
"3283",16782,10,4,19,2,3040.85,1,7,"mid"
"3284",16784,19,4,1,1,185.2,1,6,"mid"
"3285",16788,123,3,2,1,883.02,1,5,"mid"
"3286",16789,8,4,1,1,80.8,1,6,"mid"
"3287",16790,3,4,8,2,1737.47,1,7,"mid"
"3288",16791,29,4,8,2,2153.85,1,7,"mid"
"3289",16792,282,1,2,1,134.38,1,3,"low"
"3290",16793,57,3,1,1,264.64,1,5,"mid"
"3291",16794,1,4,12,2,1522.63,1,7,"mid"
"3292",16795,365,1,1,1,482.79,1,3,"low"
"3293",16796,89,3,1,1,393.82,1,5,"mid"
"3294",16800,11,4,1,1,1385.1,1,6,"mid"
"3295",16801,163,2,5,1,1404.56,1,4,"low"
"3296",16803,65,3,1,1,394.48,1,5,"mid"
"3297",16804,23,4,3,1,631.03,1,6,"mid"
"3298",16805,173,2,2,1,506.05,1,4,"low"
"3299",16806,103,3,4,1,917.77,1,5,"mid"
"3300",16807,142,2,3,1,1488.43,1,4,"low"
"3301",16808,99,3,2,1,309.51,1,5,"mid"
"3302",16809,23,4,6,1,1331.64,1,6,"mid"
"3303",16810,192,2,2,1,359.58,1,4,"low"
"3304",16811,4,4,2,1,605.51,1,6,"mid"
"3305",16812,360,1,1,1,547.35,1,3,"low"
"3306",16813,8,4,10,2,2048.45,1,7,"mid"
"3307",16814,14,4,22,2,7818.41,1,7,"mid"
"3308",16816,103,3,4,1,487.18,1,5,"mid"
"3309",16817,2,4,13,2,1563.55,1,7,"mid"
"3310",16818,10,4,13,2,4190.53,1,7,"mid"
"3311",16820,95,3,1,1,554.01,1,5,"mid"
"3312",16823,227,2,1,1,411.03,1,4,"low"
"3313",16824,15,4,2,1,549.89,1,6,"mid"
"3314",16825,38,4,2,1,881.38,1,6,"mid"
"3315",16826,51,3,1,1,411.9,1,5,"mid"
"3316",16828,93,3,2,1,128.5,1,5,"mid"
"3317",16829,156,2,1,1,226.92,1,4,"low"
"3318",16830,38,4,1,1,505.61,1,6,"mid"
"3319",16832,184,2,3,1,254.75,1,4,"low"
"3320",16833,1,4,4,1,1535.31,1,6,"mid"
"3321",16834,227,2,1,1,467.54,1,4,"low"
"3322",16835,128,3,2,1,284.85,1,5,"mid"
"3323",16836,39,4,2,1,265.15,1,6,"mid"
"3324",16837,31,4,12,2,3695.9,1,7,"mid"
"3325",16838,197,2,3,1,685.12,1,4,"low"
"3326",16839,8,4,39,3,17736.83,2,9,"high"
"3327",16841,36,4,7,2,2169.36,1,7,"mid"
"3328",16842,64,3,4,1,1586.54,1,5,"mid"
"3329",16843,42,4,17,2,12677.82,2,8,"high"
"3330",16846,50,3,1,1,284.28,1,5,"mid"
"3331",16847,43,4,1,1,227.28,1,6,"mid"
"3332",16848,52,3,1,1,313.82,1,5,"mid"
"3333",16849,186,2,1,1,206.39,1,4,"low"
"3334",16850,333,1,1,1,407.89,1,3,"low"
"3335",16851,4,4,3,1,445.5,1,6,"mid"
"3336",16852,10,4,2,1,161.51,1,6,"mid"
"3337",16855,23,4,2,1,378.8,1,6,"mid"
"3338",16856,14,4,1,1,53.1,1,6,"mid"
"3339",16858,366,1,2,1,359.39,1,3,"low"
"3340",16859,106,3,5,1,533.8,1,5,"mid"
"3341",16861,59,3,3,1,151.65,1,5,"mid"
"3342",16863,29,4,4,1,718.86,1,6,"mid"
"3343",16866,140,2,3,1,216.24,1,4,"low"
"3344",16869,22,4,5,1,1028.03,1,6,"mid"
"3345",16871,22,4,7,2,3433.05,1,7,"mid"
"3346",16872,77,3,3,1,789.73,1,5,"mid"
"3347",16873,4,4,10,2,8489.35,1,7,"mid"
"3348",16875,64,3,9,2,2661.1,1,6,"mid"
"3349",16877,12,4,6,1,1053.16,1,6,"mid"
"3350",16878,24,4,2,1,0,1,6,"mid"
"3351",16880,30,4,7,2,2020.49,1,7,"mid"
"3352",16881,66,3,1,1,432,1,5,"mid"
"3353",16882,66,3,3,1,879.02,1,5,"mid"
"3354",16883,187,2,2,1,311.28,1,4,"low"
"3355",16884,37,4,2,1,628.35,1,6,"mid"
"3356",16885,15,4,3,1,571.83,1,6,"mid"
"3357",16887,35,4,1,1,253.91,1,6,"mid"
"3358",16889,194,2,3,1,1787.97,1,4,"low"
"3359",16891,1,4,5,1,1016.42,1,6,"mid"
"3360",16892,1,4,7,2,625.02,1,7,"mid"
"3361",16893,366,1,1,1,182.91,1,3,"low"
"3362",16895,64,3,1,1,272.5,1,5,"mid"
"3363",16897,299,1,3,1,244.28,1,3,"low"
"3364",16898,26,4,4,1,590.53,1,6,"mid"
"3365",16899,7,4,6,1,1552.65,1,6,"mid"
"3366",16900,11,4,5,1,446.21,1,6,"mid"
"3367",16902,116,3,1,1,2111.12,1,5,"mid"
"3368",16903,29,4,1,1,470.5,1,6,"mid"
"3369",16904,4,4,16,2,4616.03,1,7,"mid"
"3370",16905,5,4,8,2,3836.64,1,7,"mid"
"3371",16906,81,3,4,1,700.96,1,5,"mid"
"3372",16907,29,4,5,1,1510.22,1,6,"mid"
"3373",16909,64,3,2,1,390,1,5,"mid"
"3374",16910,4,4,8,2,1786.88,1,7,"mid"
"3375",16912,23,4,14,2,3326.57,1,7,"mid"
"3376",16913,290,1,1,1,113.44,1,3,"low"
"3377",16914,36,4,1,1,270.96,1,6,"mid"
"3378",16915,9,4,6,1,955.92,1,6,"mid"
"3379",16916,23,4,2,1,661.19,1,6,"mid"
"3380",16917,276,1,1,1,411.42,1,3,"low"
"3381",16918,49,3,7,2,1382.77,1,6,"mid"
"3382",16919,156,2,11,2,2990.55,1,5,"mid"
"3383",16921,61,3,1,1,183.2,1,5,"mid"
"3384",16923,12,4,26,3,8048.32,1,8,"high"
"3385",16924,21,4,4,1,800.92,1,6,"mid"
"3386",16926,371,1,1,1,230.25,1,3,"low"
"3387",16927,115,3,3,1,559.55,1,5,"mid"
"3388",16928,80,3,19,2,3049.28,1,6,"mid"
"3389",16929,3,4,7,2,1486.19,1,7,"mid"
"3390",16930,26,4,3,1,490.53,1,6,"mid"
"3391",16931,5,4,21,2,6224.48,1,7,"mid"
"3392",16932,53,3,1,1,266.68,1,5,"mid"
"3393",16933,1,4,5,1,633.66,1,6,"mid"
"3394",16934,54,3,2,1,1259.74,1,5,"mid"
"3395",16936,25,4,1,1,492.23,1,6,"mid"
"3396",16938,8,4,5,1,2532.29,1,6,"mid"
"3397",16940,52,3,3,1,3757.07,1,5,"mid"
"3398",16942,12,4,10,2,2533.61,1,7,"mid"
"3399",16943,211,2,3,1,1223.13,1,4,"low"
"3400",16945,21,4,19,2,6290.7,1,7,"mid"
"3401",16947,235,2,1,1,535.16,1,4,"low"
"3402",16948,138,2,3,1,477.02,1,4,"low"
"3403",16949,3,4,7,2,1585.84,1,7,"mid"
"3404",16950,56,3,3,1,1979.42,1,5,"mid"
"3405",16951,123,3,4,1,1389.23,1,5,"mid"
"3406",16952,109,3,2,1,192.61,1,5,"mid"
"3407",16953,30,4,1,1,20.8,1,6,"mid"
"3408",16954,0,4,9,2,2505.43,1,7,"mid"
"3409",16955,184,2,5,1,585.98,1,4,"low"
"3410",16956,9,4,2,1,338.94,1,6,"mid"
"3411",16957,239,2,2,1,490.32,1,4,"low"
"3412",16959,87,3,1,1,155.85,1,5,"mid"
"3413",16960,38,4,3,1,735.8,1,6,"mid"
"3414",16961,116,3,1,1,344.79,1,5,"mid"
"3415",16963,187,2,1,1,110.55,1,4,"low"
"3416",16965,226,2,1,1,209.62,1,4,"low"
"3417",16966,8,4,10,2,2535.72,1,7,"mid"
"3418",16967,189,2,1,1,364.02,1,4,"low"
"3419",16968,4,4,2,1,478.11,1,6,"mid"
"3420",16969,39,4,3,1,685.56,1,6,"mid"
"3421",16971,2,4,2,1,419.29,1,6,"mid"
"3422",16976,267,1,1,1,251.52,1,3,"low"
"3423",16978,77,3,1,1,444.97,1,5,"mid"
"3424",16979,3,4,8,2,2119.15,1,7,"mid"
"3425",16980,255,1,2,1,1256.81,1,3,"low"
"3426",16982,60,3,1,1,522.72,1,5,"mid"
"3427",16983,12,4,8,2,2174.15,1,7,"mid"
"3428",16984,78,3,5,1,5664.09,1,5,"mid"
"3429",16985,17,4,11,2,9118.24,1,7,"mid"
"3430",16986,29,4,2,1,1873.2,1,6,"mid"
"3431",16987,3,4,7,2,1778.8,1,7,"mid"
"3432",16988,5,4,1,1,217.44,1,6,"mid"
"3433",16989,7,4,6,1,1814.7,1,6,"mid"
"3434",16990,218,2,1,1,179,1,4,"low"
"3435",16992,10,4,6,1,1793.56,1,6,"mid"
"3436",16995,372,1,1,1,-1.25,1,3,"low"
"3437",16996,30,4,9,2,1961.12,1,7,"mid"
"3438",16997,288,1,3,1,1384.5,1,3,"low"
"3439",16998,149,2,6,1,287.02,1,4,"low"
"3440",16999,23,4,2,1,614.85,1,6,"mid"
"3441",17001,0,4,11,2,5527.57,1,7,"mid"
"3442",17002,73,3,4,1,1686.78,1,5,"mid"
"3443",17004,46,4,2,1,1688.61,1,6,"mid"
"3444",17006,4,4,4,1,887.98,1,6,"mid"
"3445",17007,50,3,7,2,1038.65,1,6,"mid"
"3446",17010,16,4,2,1,282.84,1,6,"mid"
"3447",17011,30,4,1,1,303.3,1,6,"mid"
"3448",17014,8,4,4,1,783.88,1,6,"mid"
"3449",17015,28,4,3,1,2154.52,1,6,"mid"
"3450",17017,2,4,27,3,12850.38,2,9,"high"
"3451",17018,40,4,2,1,990.9,1,6,"mid"
"3452",17019,11,4,4,1,1698.69,1,6,"mid"
"3453",17022,31,4,1,1,170,1,6,"mid"
"3454",17024,45,4,3,1,152.1,1,6,"mid"
"3455",17025,60,3,3,1,387.77,1,5,"mid"
"3456",17026,185,2,2,1,165.03,1,4,"low"
"3457",17027,78,3,7,2,928.13,1,6,"mid"
"3458",17029,110,3,2,1,716,1,5,"mid"
"3459",17030,63,3,1,1,146.87,1,5,"mid"
"3460",17031,11,4,2,1,446.95,1,6,"mid"
"3461",17033,86,3,3,1,1458.84,1,5,"mid"
"3462",17034,16,4,4,1,815.82,1,6,"mid"
"3463",17035,245,2,3,1,450.77,1,4,"low"
"3464",17037,78,3,2,1,1665.46,1,5,"mid"
"3465",17038,30,4,1,1,172.05,1,6,"mid"
"3466",17040,137,2,1,1,606.11,1,4,"low"
"3467",17041,26,4,4,1,1423.85,1,6,"mid"
"3468",17042,2,4,5,1,1348.99,1,6,"mid"
"3469",17043,32,4,4,1,2006.06,1,6,"mid"
"3470",17044,8,4,3,1,956.8,1,6,"mid"
"3471",17045,113,3,3,1,339.44,1,5,"mid"
"3472",17046,157,2,1,1,753.68,1,4,"low"
"3473",17047,85,3,3,1,1346.32,1,5,"mid"
"3474",17048,115,3,6,1,1082.77,1,5,"mid"
"3475",17049,2,4,11,2,7480.87,1,7,"mid"
"3476",17050,96,3,6,1,3645.83,1,5,"mid"
"3477",17051,194,2,1,1,283.99,1,4,"low"
"3478",17052,28,4,1,1,476.13,1,6,"mid"
"3479",17053,128,3,2,1,677.88,1,5,"mid"
"3480",17054,28,4,6,1,1630.75,1,6,"mid"
"3481",17058,81,3,3,1,1439.81,1,5,"mid"
"3482",17059,29,4,5,1,3872.92,1,6,"mid"
"3483",17060,266,1,1,1,266.94,1,3,"low"
"3484",17061,73,3,12,2,5855.38,1,6,"mid"
"3485",17062,313,1,5,1,576.97,1,3,"low"
"3486",17063,8,4,11,2,1869.14,1,7,"mid"
"3487",17064,58,3,3,1,1020.98,1,5,"mid"
"3488",17065,143,2,1,1,-112.35,1,4,"low"
"3489",17068,12,4,22,2,6508.84,1,7,"mid"
"3490",17069,28,4,13,2,3762.11,1,7,"mid"
"3491",17070,114,3,1,1,415.61,1,5,"mid"
"3492",17071,8,4,14,2,3503,1,7,"mid"
"3493",17073,17,4,4,1,1788.39,1,6,"mid"
"3494",17075,17,4,5,1,1149.95,1,6,"mid"
"3495",17076,36,4,3,1,988.46,1,6,"mid"
"3496",17078,36,4,2,1,398.48,1,6,"mid"
"3497",17079,78,3,1,1,178.2,1,5,"mid"
"3498",17080,22,4,3,1,325.1,1,6,"mid"
"3499",17081,25,4,2,1,406.86,1,6,"mid"
"3500",17082,33,4,2,1,2799.25,1,6,"mid"
"3501",17083,109,3,3,1,1971.58,1,5,"mid"
"3502",17084,35,4,2,1,3895.32,1,6,"mid"
"3503",17085,123,3,6,1,2137.11,1,5,"mid"
"3504",17086,7,4,6,1,2344.7,1,6,"mid"
"3505",17088,28,4,4,1,2578.71,1,6,"mid"
"3506",17090,4,4,8,2,2343.46,1,7,"mid"
"3507",17091,2,4,10,2,4505.86,1,7,"mid"
"3508",17092,50,3,4,1,2290.21,1,5,"mid"
"3509",17094,318,1,2,1,270.2,1,3,"low"
